Name,Port,Date,KPI,Hour00Min00,Hour00Min15,Hour00Min30,Hour00Min45,Hour01Min00,Hour01Min15,Hour01Min30,Hour01Min45,Hour02Min00,Hour02Min15,Hour02Min30,Hour02Min45,Hour03Min00,Hour03Min15,Hour03Min30,Hour03Min45,Hour04Min00,Hour04Min15,Hour04Min30,Hour04Min45,Hour05Min00,Hour05Min15,Hour05Min30,Hour05Min45,Hour06Min00,Hour06Min15,Hour06Min30,Hour06Min45,Hour07Min00,Hour07Min15,Hour07Min30,Hour07Min45,Hour08Min00,Hour08Min15,Hour08Min30,Hour08Min45,Hour09Min00,Hour09Min15,Hour09Min30,Hour09Min45,Hour10Min00,Hour10Min15,Hour10Min30,Hour10Min45,Hour11Min00,Hour11Min15,Hour11Min30,Hour11Min45,Hour12Min00,Hour12Min15,Hour12Min30,Hour12Min45,Hour13Min00,Hour13Min15,Hour13Min30,Hour13Min45,Hour14Min00,Hour14Min15,Hour14Min30,Hour14Min45,Hour15Min00,Hour15Min15,Hour15Min30,Hour15Min45,Hour16Min00,Hour16Min15,Hour16Min30,Hour16Min45,Hour17Min00,Hour17Min15,Hour17Min30,Hour17Min45,Hour18Min00,Hour18Min15,Hour18Min30,Hour18Min45,Hour19Min00,Hour19Min15,Hour19Min30,Hour19Min45,Hour20Min00,Hour20Min15,Hour20Min30,Hour20Min45,Hour21Min00,Hour21Min15,Hour21Min30,Hour21Min45,Hour22Min00,Hour22Min15,Hour22Min30,Hour22Min45,Hour23Min00,Hour23Min15,Hour23Min30,Hour23Min45
0370_ZC_11,FlexiPacket Radio 1,2015-01-26,Tx_profile_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10172_ZEA_11,MainBoard FPH800 gbe4port GbEPort 1,2015-01-26,InOctets,482038710,416350854,516503754,439449646,380156762,430273777,482633,663283856,587460527,458815333,330550594,423853820,457798078,420331077,323043227,321433576,361822263,320794445,323465189,375229645,324848744,442181652,389460867,453153064,456284355,832515838,638664085,1003306047,1223589477,1002312630,1286866802,1739534220,1304044268,1178888790,1746807144,1270832328,1497486,1165124169,1029555156,840955941,886186600,918422996,884311720,900637587,939998718,829045857,941044285,1016213660,1056171916,848376800,1019068782,976882357,810403428,940731624,978673383,911694347,889978441,866373211,1512174597,959764745,1109965825,1447114513,1138112208,1281311565,1279505179,1119982555,1265519973,1388899269,1530560018,1685079050,1149851384,1156207631,1308593069,1693647516,1335363371,1288648800,1213518027,1142538590,930379508,1103475345,935271826,982272081,821507448,766904061,755070729,941575151,1472685371,1488566201,687578070,1278433288,1040688845,628655653,595446028,608521109,1023641757,716242303
0171_ZD_13,FPMR ODU Radio 1,2015-01-26,Tx_profile_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32956_ZD_11,FPMR ODU Radio 1,2015-01-26,Tx_profile_6,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900
4924_ZA_21,ODU 1 Radio 1,2015-01-26,RLTS_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31583_ZC_12,FlexiPacket Radio 1,2015-01-26,AirLoss,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647
4924_ZC_13,FlexiPacket Radio 1,2015-01-26,Tx_profile_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0047_ZC_14,FlexiPacket Radio 1,2015-01-26,RLTS_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6090_ZFA_11,MainBoard First Mile 200 2MTrib 4,2015-01-26,ES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3198_ZC_11,FlexiPacket Radio 1,2015-01-26,RLTS_3_th,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74
6095_ZC_13,FlexiPacket GbEPort 1,2015-01-26,InGoodPkts,902780,902731,902775,902714,902818,902840,902772,902727,902763,902778,902739,902745,902731,902741,902757,902758,902750,902746,902760,902773,902754,902745,902759,902758,902745,902755,902726,902748,902742,902723,902760,902733,902791,902752,902773,902729,902766,902709,902759,902738,902745,902725,902773,902713,902777,902725,902817,902740,902749,902747,903547,904547,904573,904529,904579,904537,904533,904556,904505,904613,904583,904599,904544,904540,904418,904501,902793,902787,902731,902739,902769,902733,902751,902735,902803,902773,902773,902731,902799,902714,902766,902733,902727,902866,902797,902734,902753,902702,902790,902750,902724,902754,902761,902747,902720,902745
4924_ZC_14,FlexiPacket Radio 1,2015-01-26,Perc_TX_Average_Capacity,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
0352_ZA_22,ODU 1 Radio 1,2015-01-26,RLTS_2_th,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56
4924_ZC_116,FlexiPacket GbEPort 1,2015-01-26,InGoodPkts,9714660,9516642,9271737,9202063,9434796,9851748,9875512,9213962,9186082,9024538,8967936,8847910,8900319,8925162,9193052,8851458,8718863,8838736,8920302,8707232,8817485,8804941,9162504,9181474,8899933,8935396,9159309,9613753,10035987,10439466,9999088,11063389,11006639,10900893,10900893,10923622,10894209,10861665,10945533,10988889,11393472,11529697,11839412,11891821,10982936,11064710,11574614,11444442,11435188,11118948,11034135,11085209,11178562,11184184,11258262,11438634,11504521,11208750,11558308,12026343,11920217,11740971,11953808,11688414,11901185,11539232,11546273,11848257,11630544,11785087,11915586,12002083,11582944,11918247,11808158,11755087,11852151,12416360,11454534,11735749,11687684,11293716,11018549,11137452,11588291,11327998,11062401,11570098,11222677,11392983,11763955,11419800,11508115,10647958,11073399,10171676
0370_ZC_11,FlexiPacket Radio 1,2015-01-26,Tx_profile_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10172_ZC_11,FlexiPacket Radio 1,2015-01-26,Rx_profile_7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4924_ZC_18,FlexiPacket Radio 1,2015-01-26,RLTS_2_th,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71
10660_ZEA_11,MainBoard FPH800 gbe4port GbEPort 2,2015-01-26,InOctets,1895476,1895798,1897268,1895520,1895283,1906716,1897268,1895168,1895408,1895168,1897688,1895378,1895310,1895378,1895168,1897688,1895408,1895283,1895588,1900526,1895378,1897410,1895168,1895168,1897576,1894890,1895378,1895378,1897058,1895730,1895378,1895073,1897366,1900548,1895310,1895588,1897268,1895168,1895520,1895588,1895266,1895378,1897410,1895378,1895073,1895588,1895588,1902841,1895266,1895378,1895378,1897200,1895588,1895168,1895168,1895310,1897366,1895378,1895703,1895378,1897410,1900330,1895378,1895378,1897298,1895168,1895378,1895168,1896990,1895588,1895378,1895378,1895733,1897478,1895378,1900308,1895168,1897410,1895168,1895588,1895476,1895100,1897478,1902563,1895588,1895845,1895378,1897268,1895476,1900761,1895100,1895378,1898331,1895168,1895730,1895168
4924_ZC_19,FlexiPacket GbEPort 1,2015-01-26,OutGoodPkts,18076,18075,18076,18077,18077,18105,18074,18076,18076,18076,18094,18077,18076,18076,18075,18076,18076,18077,18075,18077,18076,18076,18076,18075,18095,18076,18076,18076,18076,18076,18076,18076,18076,18076,18076,18077,18075,18076,18095,18076,18075,18076,18076,18077,18075,18077,18076,18076,18076,18075,18076,18077,18095,18075,18076,18076,18076,18075,18077,18077,18076,18076,18075,18076,18076,18076,18075,18096,18076,18076,18074,18076,18077,18076,18076,18076,18076,18076,18076,18075,18076,18096,18076,18076,18108,18077,18076,18076,18075,18076,18076,18077,18082,18076,18076,18095
4952_ZEA_11,MainBoard FPH800 2.0 e116port 2MTrib 2,2015-01-26,UAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3127_ZC_13,FlexiPacket Radio 1,2015-01-26,RX_profile_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010_ZA_11,BB-Modem 1 OptTrib 1,2015-01-26,ES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4924_ZC_13,FlexiPacket Radio 1,2015-01-26,Tx_profile_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31050_ZEA_11,gbe4portModule GbEPort 4,2015-01-26,InDroppedPkts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0553_ZC_11,FlexiPacket Radio 1,2015-01-26,RX_profile_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010_ZA_11,Rx Chain 1 Radio 1 RST2,2015-01-26,UAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3127_ZC_13,FlexiPacket Radio 1,2015-01-26,TX_Capacity_Hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10172_ZC_11,FlexiPacket Radio 1,2015-01-26,Rx_profile_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11158_ZC_11,FlexiPacket Radio 1,2015-01-26,InOctets,767709502,531349409,487929520,468160469,415827655,326934468,326573576,326390790,315769017,339196379,318913431,417660915,312997599,307928939,310468502,387857050,309694121,317591770,311270133,330903864,314348182,319332968,350769527,324913457,354556669,343574269,389978474,405005890,419798241,604059065,757927084,559130120,631230761,651461546,844732408,870222252,715796928,717682813,626556198,624796082,606809934,604743408,756099203,581739504,764453522,883358450,867141747,683736256,574514434,627012039,530690585,674013001,657468466,764763384,865867358,687252372,821547791,837732349,717794095,797894215,881988126,1072814107,986680344,908265195,934313062,814486767,654623565,1034429108,698728120,603647707,589132872,646335830,636404266,575615241,805866612,619632611,626409322,777368947,755842252,535919313,596768508,798255026,727581262,624449489,561687333,536243580,1176903865,751205624,817297053,992387885,1342809594,485848731,451910743,481842812,519957786,702631494
0171_ZD_13,FPMR ODU Radio 1,2015-01-26,Tx_profile_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35262_ZFA_11,MainBoard First Mile 200 GbEPort 3,2015-01-26,InDroppedPkts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32552_ZC_12,FlexiPacket Radio 1,2015-01-26,RLTM_min,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-62,-62,-62,-62,-62,-62,-62,-61,-61,-61,-61,-61,-61,-61,-62,-63,-62,-61,-61,-62,-62,-62,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61
3137_ZC_11,FlexiPacket Radio 1,2015-01-26,Tx_profile_7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31050_ZEA_11,MainBoard FPH800 2.0 e116port 2MTrib 1,2015-01-26,ES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0370_ZC_11,FlexiPacket Radio 1,2015-01-26,Tx_profile_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4924_ZC_121,FlexiPacket Radio 1,2015-01-26,RX_Average_Capacity,3206948,3194290,3119648,3088181,3063814,2827342,2836883,2833462,2787579,2814490,2823808,2888702,2711943,2715429,2765410,2827287,2755221,2726556,2724607,2724607,2710246,2732341,2732348,2851607,2807863,2877038,2870345,3084051,3131988,3453065,3315911,3894357,3818571,4036216,3918314,3690309,3873151,4018831,3706303,3648484,3690771,3837072,3810187,3827211,3963121,3666308,3602642,3737953,3785696,3613286,3839725,4136688,4139717,4130197,4064310,3735145,3764897,4105306,4357081,3997562,4103321,4283635,4209070,4924433,4576200,4595569,4183646,4108526,4128369,4313526,4076917,4047895,3721218,5308423,6478684,6902537,5005008,3927266,3887952,3744241,3636297,3895050,3526238,3992908,3920378,3490255,3510730,3329833,3465892,3682791,3551465,3999861,3525727,3268505,3420776,3234008
31050_ZC_12,FlexiPacket Radio 1,2015-01-26,OutOctets,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3140_ZEA_12,MainBoard FPH800 gbe4port GbEPort 5,2015-01-26,InGoodPkts,7201698,7201279,7201718,7210051,7201786,7201897,7201734,7202369,7209870,7201718,7201876,7202191,7209559,7201452,7201738,7201979,7210193,7202088,7201581,7201438,7209763,7201651,7201994,7202091,7201722,7209790,7202197,7201680,7201808,7209865,7201766,7201634,7201449,7210078,7202102,7201975,7201483,7209485,7202259,7201998,7201622,7201733,7209865,7201726,7201796,7201677,7209842,7201761,7201890,7201702,7210182,7201764,7202022,7201675,7209778,7201167,7201668,7201329,7209676,7201437,7202047,7202109,7209739,7202038,7202256,7201875,7201954,7209752,7201792,7201962,7202347,7210006,7202306,7203280,7201918,7209989,7201824,7201873,7201421,7209891,7202491,7202161,7201982,7201937,7209775,7201672,7201624,7201708,7209712,7201799,7201724,7201688,7202121,7201565,7202159,7202044
0010_ZA_12,ODU 2 Radio 2,2015-01-26,RLTS_4_th,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64
3127_ZC_13,FlexiPacket Radio 1,2015-01-26,RX_profile_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0352_ZC_12,FlexiPacket Radio 1,2015-01-26,TX_Capacity_Hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4924_ZC_13,FlexiPacket Radio 1,2015-01-26,Tx_profile_5,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900
0171_ZC_12,FlexiPacket Radio 1,2015-01-26,TX_Capacity_Hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3140_ZA_11,ODU 1 Radio 1,2015-01-26,RLTS_3_th,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62
0553_ZC_11,FlexiPacket Radio 1,2015-01-26,RX_profile_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0047_ZC_14,FlexiPacket Radio 1,2015-01-26,RLTS_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
